id1,artigotitle1,id2,artigotitle2
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,5452,Epi Info TM for Windows
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,1815,COVID-19 Vaccines Safety Tracking (CoVaST): protocol of a multi-center prospective cohort study for active surveillance of COVID-19 vaccines' side effects
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,2429,World Medical Association declaration of Helsinki: Ethical principles for medical research involving human subjects
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,1522,Available online at
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,2479,Potential adverse effects of COVID19 vaccines among Iraqi population; a comparison between the three available vaccines in Iraq; a retrospective cross-sectional study
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,4298,Unfolding the mild to moderate shortterm side effects of four COVID-19 vaccines used in Bahrain: a cross-sectional study
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,5479,Which type of the promising COVID-19 vaccines produces minimal adverse effects? A retrospective crosssectional study
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,1215,Qualitative assessment of early adverse effects of Pfizer-BioNTech and Sinopharm COVID-19 vaccines by telephone interviews
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,3403,SARS-CoV-2 Post vaccinated adverse effects and efficacy in the Egyptian population
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,1315,Side effects after COVID-19 vaccinations among residents of Poland
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,8,Abdel-Moneim AS. BNT162b2 and ChAdOx1 SARS-CoV-2 post-vaccination side-effects among Saudi vaccinees
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,1170,Adverse events following immunization associated with the first and second doses of the ChAdOx1 nCoV-19 vaccine among healthcare workers in Korea
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,947,Adverse effects of the COVID-19 vaccine reported by lecturers and staff of Kabul University of medical sciences
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,5364,COVID-19 vaccine: side effects after the first dose of the Oxford AstraZeneca vaccine among health professionals in low-income country: Ethiopia
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,2326,Reported adverse effects and attitudes among Arab populations following COVID-19 vaccination: a large-scale multinational study implementing machine learning tools in predicting post-vaccination adverse effects based on predisposing factors
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,3970,Side effects and immunogenicity following administration of the Sputnik V COVID-19 vaccine in health care workers in Iran
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,4681,"Differences and disparities in seasonal influenza vaccine, acceptance, adverse reactions, and coverage by age, sex, gender, and race"
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,4889,Short-term reactogenicity and gender effect of anthrax vaccine: analysis of a 1967-1972 study and review of the 1955-2005 medical literature
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,4107,Sex and Gender Differences in the Outcomes of Vaccination over the Life Course
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,1431,The gender impact assessment among healthcare workers in the SARS-CoV-2 vaccination-an analysis of serological response and side effects
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,4637,Vaccine side-effects and SARS-CoV-2 infection after vaccination in users of the COVID symptom study app in the UK: a prospective observational study
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,3791,Safety of ChAdOx1 nCoV-19 vaccine: independent evidence from two EU States
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,3468,"Prevalence of COVID-19 vaccines (Sputnik V, AZD-1222, and Covaxin) side effects among healthcare workers in Birjand city"
2994,Side Effects of COVID-19 Inactivated Virus vs. Adenoviral Vector Vaccines: Experience of Algerian Healthcare Workers,59,Conflict of Interest: The authors declare that the research was conducted in the absence of any commercial or financial relationships that could be construed as a potential conflict of interest
5274,Immune response elicited from heterologous SARS-CoV-2 vaccination: Sinovac 1 (CoronaVac) followed by AstraZeneca (Vaxzevria) 2 3 Running Title: Heterologous prime-boost with CoronaVac-AZD1222,4815,Vaccines for 9
5274,Immune response elicited from heterologous SARS-CoV-2 vaccination: Sinovac 1 (CoronaVac) followed by AstraZeneca (Vaxzevria) 2 3 Running Title: Heterologous prime-boost with CoronaVac-AZD1222,6052,COVID-19: Where do we stand in 2021?
832,"Guangdong Province International Scientific and Technological Cooperation Projects (2020A0505100063) (CKPM), the National Research Foundation of Korea (NRF) grant funded through the Korea government",3966,Clinical features of patients infected with 2019 novel coronavirus in Wuhan
832,"Guangdong Province International Scientific and Technological Cooperation Projects (2020A0505100063) (CKPM), the National Research Foundation of Korea (NRF) grant funded through the Korea government",3147,Clinical Characteristics of Coronavirus Disease 2019 in China
832,"Guangdong Province International Scientific and Technological Cooperation Projects (2020A0505100063) (CKPM), the National Research Foundation of Korea (NRF) grant funded through the Korea government",2744,Neutralizing Antibodies Correlate with Protection from SARS-CoV-2 in Humans during a Fishery Vessel Outbreak with a High Attack Rate
832,"Guangdong Province International Scientific and Technological Cooperation Projects (2020A0505100063) (CKPM), the National Research Foundation of Korea (NRF) grant funded through the Korea government",562,Neutralizing antibody levels are highly predictive of immune protection from symptomatic SARS-CoV-2 infection
832,"Guangdong Province International Scientific and Technological Cooperation Projects (2020A0505100063) (CKPM), the National Research Foundation of Korea (NRF) grant funded through the Korea government",823,Immune Correlates of Protection by mRNA-1273
832,"Guangdong Province International Scientific and Technological Cooperation Projects (2020A0505100063) (CKPM), the National Research Foundation of Korea (NRF) grant funded through the Korea government",2044,A neutralizing human antibody binds to the N-terminal domain of the Spike protein of SARS-CoV-2
832,"Guangdong Province International Scientific and Technological Cooperation Projects (2020A0505100063) (CKPM), the National Research Foundation of Korea (NRF) grant funded through the Korea government",664,Extremely potent human monoclonal antibodies from COVID-19 convalescent patients
832,"Guangdong Province International Scientific and Technological Cooperation Projects (2020A0505100063) (CKPM), the National Research Foundation of Korea (NRF) grant funded through the Korea government",5405,Dimeric Fcγ Receptor Enzyme-Linked Immunosorbent Assay To Study HIV-Specific Antibodies: A New Look into Breadth of Fcγ Receptor Antibodies Induced by the RV144 Vaccine Trial
832,"Guangdong Province International Scientific and Technological Cooperation Projects (2020A0505100063) (CKPM), the National Research Foundation of Korea (NRF) grant funded through the Korea government",3570,Subtle immunological differences in mRNA-1273 and BNT162b2 COVID-19 vaccine induced Fc-functional profiles
832,"Guangdong Province International Scientific and Technological Cooperation Projects (2020A0505100063) (CKPM), the National Research Foundation of Korea (NRF) grant funded through the Korea government",4115,Alter G. (2021) Fab and Fc contribute to maximal protection against SARS-CoV-2 following NVX-CoV2373 subunit vaccine with Matrix-M vaccination
832,"Guangdong Province International Scientific and Technological Cooperation Projects (2020A0505100063) (CKPM), the National Research Foundation of Korea (NRF) grant funded through the Korea government",419,Correlates of protection against SARS-CoV-2 in rhesus macaques
832,"Guangdong Province International Scientific and Technological Cooperation Projects (2020A0505100063) (CKPM), the National Research Foundation of Korea (NRF) grant funded through the Korea government",1300,SARS-CoV-2 variants of concern partially escape humoral but not T-cell responses in COVID-19 convalescent donors and vaccinees
832,"Guangdong Province International Scientific and Technological Cooperation Projects (2020A0505100063) (CKPM), the National Research Foundation of Korea (NRF) grant funded through the Korea government",835,CD8+ T cells specific for an immunodominant SARS-CoV-2 nucleocapsid epitope display high naive precursor frequency and TCR promiscuity
832,"Guangdong Province International Scientific and Technological Cooperation Projects (2020A0505100063) (CKPM), the National Research Foundation of Korea (NRF) grant funded through the Korea government",2265,Differential contributions of central and effector memory T cells to recall responses
832,"Guangdong Province International Scientific and Technological Cooperation Projects (2020A0505100063) (CKPM), the National Research Foundation of Korea (NRF) grant funded through the Korea government",1017,Cryo-EM structure of the 2019-nCoV spike in the prefusion conformation
832,"Guangdong Province International Scientific and Technological Cooperation Projects (2020A0505100063) (CKPM), the National Research Foundation of Korea (NRF) grant funded through the Korea government",2948,"2021) Safety, tolerability, and immunogenicity of an inactivated SARS-CoV-2 vaccine in healthy adults aged 18-59 years: a randomised, double-blind, placebo-controlled, phase 1/2 clinical trial"
832,"Guangdong Province International Scientific and Technological Cooperation Projects (2020A0505100063) (CKPM), the National Research Foundation of Korea (NRF) grant funded through the Korea government",4755,Comparative immunogenicity of mRNA and inactivated vaccines against COVID-19. Lancet Microbe. Epub ahead of print
1820,Title Page: Heterologous prime-boost immunization with CoronaVac and Convidecia,4509,An interactive web-based dashboard to track COVID-19 in real time
1820,Title Page: Heterologous prime-boost immunization with CoronaVac and Convidecia,2944,WHO coronavirus (COVID-19) dashboard. 2021
1820,Title Page: Heterologous prime-boost immunization with CoronaVac and Convidecia,2290,Clinical Characteristics of Coronavirus Disease
1820,Title Page: Heterologous prime-boost immunization with CoronaVac and Convidecia,4,response bottleneck of COVID-19 vaccine candidates
1820,Title Page: Heterologous prime-boost immunization with CoronaVac and Convidecia,656,Novel prime-boost vaccine strategies against HIV-1. Expert review of vaccines
1820,Title Page: Heterologous prime-boost immunization with CoronaVac and Convidecia,5610,"Safety and immunogenicity of heterologous versus homologous prime-boost schedules with an adenoviral vectored and mRNA COVID-19 vaccine (Com-COV): a single-blind, randomised, non-inferiority trial"
1820,Title Page: Heterologous prime-boost immunization with CoronaVac and Convidecia,378,Over 1.8 bln doses of COVID-19 vaccines administered in China
1820,Title Page: Heterologous prime-boost immunization with CoronaVac and Convidecia,2550,VACCINES CANDIDATES BY TRIAL PHASE. 2021
1820,Title Page: Heterologous prime-boost immunization with CoronaVac and Convidecia,1612,WHO International Standard for anti-SARS-CoV-2 immunoglobulin
1820,Title Page: Heterologous prime-boost immunization with CoronaVac and Convidecia,1269,Intensified antibody response elicited by boost suggests immune memory in individuals administered two doses of SARS-CoV-2 inactivated vaccine
1820,Title Page: Heterologous prime-boost immunization with CoronaVac and Convidecia,4777,Comparative immunogenicity of mRNA and inactivated vaccines against COVID-19. The Lancet Microbe
1820,Title Page: Heterologous prime-boost immunization with CoronaVac and Convidecia,5972,Neutralisation of SARS-CoV-2 lineage P.1 by antibodies elicited through natural SARS-CoV-2 infection or vaccination with an inactivated SARS-CoV-2 vaccine: an immunological study. The Lancet Microbe
