institution1,institution2,num
Hospital Severo Ochoa,Hospital Universitario Príncipe de Asturias,1
Complejo Hospitalario de Navarra,Copenhagen University Hospital,1
Complejo Hospitalario de Navarra,Hospital Israelita Albert Einstein,1
Complejo Hospitalario de Navarra,Hospital Clínic of Barcelona,1
Complejo Hospitalario de Navarra,University of Modena and Reggio Emilia,1
Complejo Hospitalario de Navarra,Royal Marsden Hospital,1
Complejo Hospitalario de Navarra,Rush University Medical Center,1
Complejo Asistencial de Segovia,Complejo Hospitalario de Navarra,1
Complejo Hospitalario de Navarra,"Hematology Unit, Consorc iSanitar de Terrasa Hospital",1
Complejo Hospitalario de Navarra,The Royal Marsden Hospital NHS Foundation Trust,1
Complejo Hospitalario de Navarra,University of Birmingham,1
Complejo Hospitalario de Navarra,Hospital Universitario de Cruces,1
Complejo Hospitalario de Navarra,University Hospital Infanta Elena,1
Complejo Hospitalario de Navarra,Wayne State University,1
Complejo Hospitalario de Navarra,"Hematology, St. Anna University Hospital, Cona",1
Complejo Hospitalario de Navarra,Hospital Universitario de Burgos,1
Complejo Hospitalario de Navarra,Università del Piemonte Orientale,1
Complejo Hospitalario de Navarra,Fondazione Policlinico Universitario A Gemelli,1
Albert Schweitzer Ziekenhuis,Complejo Hospitalario de Navarra,1
84 Hospital Sierrallana,Complejo Hospitalario de Navarra,1
Complejo Hospitalario de Navarra,Western General Hospital,1
Complejo Hospitalario de Navarra,Hematology Unit.Hospital Rafael Méndez,1
Complejo Hospitalario de Navarra,University of Pennsylvania,1
Complejo Hospitalario de Navarra,Complexo Hospitalario Universitario de Ourense,1
Complejo Hospitalario de Navarra,Università Tor Vergata Roma,1
Complejo Hospitalario de Navarra,SUNY Upstate Medical University,1
Complejo Hospitalario de Navarra,Hospital Universitario Príncipe de Asturias,1
Copenhagen University Hospital,Hospital Israelita Albert Einstein,1
Copenhagen University Hospital,Hospital Clínic of Barcelona,1
Copenhagen University Hospital,University of Modena and Reggio Emilia,1
Copenhagen University Hospital,Royal Marsden Hospital,1
Copenhagen University Hospital,Rush University Medical Center,1
Complejo Asistencial de Segovia,Copenhagen University Hospital,1
Copenhagen University Hospital,"Hematology Unit, Consorc iSanitar de Terrasa Hospital",1
Copenhagen University Hospital,The Royal Marsden Hospital NHS Foundation Trust,1
Copenhagen University Hospital,University of Birmingham,1
Copenhagen University Hospital,Hospital Universitario de Cruces,1
Copenhagen University Hospital,University Hospital Infanta Elena,1
Copenhagen University Hospital,Wayne State University,1
Copenhagen University Hospital,"Hematology, St. Anna University Hospital, Cona",1
Copenhagen University Hospital,Hospital Universitario de Burgos,1
Copenhagen University Hospital,Università del Piemonte Orientale,1
Copenhagen University Hospital,Fondazione Policlinico Universitario A Gemelli,1
Albert Schweitzer Ziekenhuis,Copenhagen University Hospital,1
84 Hospital Sierrallana,Copenhagen University Hospital,1
Copenhagen University Hospital,Western General Hospital,1
Copenhagen University Hospital,Hematology Unit.Hospital Rafael Méndez,1
Copenhagen University Hospital,University of Pennsylvania,1
Complexo Hospitalario Universitario de Ourense,Copenhagen University Hospital,1
Copenhagen University Hospital,Università Tor Vergata Roma,1
Copenhagen University Hospital,SUNY Upstate Medical University,1
Copenhagen University Hospital,Hospital Universitario Príncipe de Asturias,1
Hospital Clínic of Barcelona,Hospital Israelita Albert Einstein,1
Hospital Israelita Albert Einstein,University of Modena and Reggio Emilia,1
Hospital Israelita Albert Einstein,Royal Marsden Hospital,1
Hospital Israelita Albert Einstein,Rush University Medical Center,1
Complejo Asistencial de Segovia,Hospital Israelita Albert Einstein,1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital",Hospital Israelita Albert Einstein,1
Hospital Israelita Albert Einstein,The Royal Marsden Hospital NHS Foundation Trust,1
Hospital Israelita Albert Einstein,University of Birmingham,1
Hospital Israelita Albert Einstein,Hospital Universitario de Cruces,1
Hospital Israelita Albert Einstein,University Hospital Infanta Elena,1
Hospital Israelita Albert Einstein,Wayne State University,1
"Hematology, St. Anna University Hospital, Cona",Hospital Israelita Albert Einstein,1
Hospital Israelita Albert Einstein,Hospital Universitario de Burgos,1
Hospital Israelita Albert Einstein,Università del Piemonte Orientale,1
Fondazione Policlinico Universitario A Gemelli,Hospital Israelita Albert Einstein,1
Albert Schweitzer Ziekenhuis,Hospital Israelita Albert Einstein,1
84 Hospital Sierrallana,Hospital Israelita Albert Einstein,1
Hospital Israelita Albert Einstein,Western General Hospital,1
Hematology Unit.Hospital Rafael Méndez,Hospital Israelita Albert Einstein,1
Hospital Israelita Albert Einstein,University of Pennsylvania,1
Complexo Hospitalario Universitario de Ourense,Hospital Israelita Albert Einstein,1
Hospital Israelita Albert Einstein,Università Tor Vergata Roma,1
Hospital Israelita Albert Einstein,SUNY Upstate Medical University,1
Hospital Israelita Albert Einstein,Hospital Universitario Príncipe de Asturias,1
Hospital Clínic of Barcelona,University of Modena and Reggio Emilia,1
Hospital Clínic of Barcelona,Royal Marsden Hospital,1
Hospital Clínic of Barcelona,Rush University Medical Center,1
Complejo Asistencial de Segovia,Hospital Clínic of Barcelona,1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital",Hospital Clínic of Barcelona,1
Hospital Clínic of Barcelona,The Royal Marsden Hospital NHS Foundation Trust,1
Hospital Clínic of Barcelona,University of Birmingham,1
Hospital Clínic of Barcelona,Hospital Universitario de Cruces,1
Hospital Clínic of Barcelona,University Hospital Infanta Elena,1
Hospital Clínic of Barcelona,Wayne State University,1
"Hematology, St. Anna University Hospital, Cona",Hospital Clínic of Barcelona,1
Hospital Clínic of Barcelona,Hospital Universitario de Burgos,1
Hospital Clínic of Barcelona,Università del Piemonte Orientale,1
Fondazione Policlinico Universitario A Gemelli,Hospital Clínic of Barcelona,1
Albert Schweitzer Ziekenhuis,Hospital Clínic of Barcelona,1
84 Hospital Sierrallana,Hospital Clínic of Barcelona,1
Hospital Clínic of Barcelona,Western General Hospital,1
Hematology Unit.Hospital Rafael Méndez,Hospital Clínic of Barcelona,1
Hospital Clínic of Barcelona,University of Pennsylvania,1
Complexo Hospitalario Universitario de Ourense,Hospital Clínic of Barcelona,1
Hospital Clínic of Barcelona,Università Tor Vergata Roma,1
Hospital Clínic of Barcelona,SUNY Upstate Medical University,1
Hospital Clínic of Barcelona,Hospital Universitario Príncipe de Asturias,1
Royal Marsden Hospital,University of Modena and Reggio Emilia,1
Rush University Medical Center,University of Modena and Reggio Emilia,1
Complejo Asistencial de Segovia,University of Modena and Reggio Emilia,1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital",University of Modena and Reggio Emilia,1
The Royal Marsden Hospital NHS Foundation Trust,University of Modena and Reggio Emilia,1
University of Birmingham,University of Modena and Reggio Emilia,1
Hospital Universitario de Cruces,University of Modena and Reggio Emilia,1
University Hospital Infanta Elena,University of Modena and Reggio Emilia,1
University of Modena and Reggio Emilia,Wayne State University,1
"Hematology, St. Anna University Hospital, Cona",University of Modena and Reggio Emilia,1
Hospital Universitario de Burgos,University of Modena and Reggio Emilia,1
University of Modena and Reggio Emilia,Università del Piemonte Orientale,1
Fondazione Policlinico Universitario A Gemelli,University of Modena and Reggio Emilia,1
Albert Schweitzer Ziekenhuis,University of Modena and Reggio Emilia,1
84 Hospital Sierrallana,University of Modena and Reggio Emilia,1
University of Modena and Reggio Emilia,Western General Hospital,1
Hematology Unit.Hospital Rafael Méndez,University of Modena and Reggio Emilia,1
University of Modena and Reggio Emilia,University of Pennsylvania,1
Complexo Hospitalario Universitario de Ourense,University of Modena and Reggio Emilia,1
University of Modena and Reggio Emilia,Università Tor Vergata Roma,1
SUNY Upstate Medical University,University of Modena and Reggio Emilia,1
Hospital Universitario Príncipe de Asturias,University of Modena and Reggio Emilia,1
Royal Marsden Hospital,Rush University Medical Center,1
Complejo Asistencial de Segovia,Royal Marsden Hospital,1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital",Royal Marsden Hospital,1
Royal Marsden Hospital,The Royal Marsden Hospital NHS Foundation Trust,1
Royal Marsden Hospital,University of Birmingham,1
Hospital Universitario de Cruces,Royal Marsden Hospital,1
Royal Marsden Hospital,University Hospital Infanta Elena,1
Royal Marsden Hospital,Wayne State University,1
"Hematology, St. Anna University Hospital, Cona",Royal Marsden Hospital,1
Hospital Universitario de Burgos,Royal Marsden Hospital,1
Royal Marsden Hospital,Università del Piemonte Orientale,1
Fondazione Policlinico Universitario A Gemelli,Royal Marsden Hospital,1
Albert Schweitzer Ziekenhuis,Royal Marsden Hospital,1
84 Hospital Sierrallana,Royal Marsden Hospital,1
Royal Marsden Hospital,Western General Hospital,1
Hematology Unit.Hospital Rafael Méndez,Royal Marsden Hospital,1
Royal Marsden Hospital,University of Pennsylvania,1
Complexo Hospitalario Universitario de Ourense,Royal Marsden Hospital,1
Royal Marsden Hospital,Università Tor Vergata Roma,1
Royal Marsden Hospital,SUNY Upstate Medical University,1
Hospital Universitario Príncipe de Asturias,Royal Marsden Hospital,1
Complejo Asistencial de Segovia,Rush University Medical Center,1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital",Rush University Medical Center,1
Rush University Medical Center,The Royal Marsden Hospital NHS Foundation Trust,1
Rush University Medical Center,University of Birmingham,1
Hospital Universitario de Cruces,Rush University Medical Center,1
Rush University Medical Center,University Hospital Infanta Elena,1
Rush University Medical Center,Wayne State University,1
"Hematology, St. Anna University Hospital, Cona",Rush University Medical Center,1
Hospital Universitario de Burgos,Rush University Medical Center,1
Rush University Medical Center,Università del Piemonte Orientale,1
Fondazione Policlinico Universitario A Gemelli,Rush University Medical Center,1
Albert Schweitzer Ziekenhuis,Rush University Medical Center,1
84 Hospital Sierrallana,Rush University Medical Center,1
Rush University Medical Center,Western General Hospital,1
Hematology Unit.Hospital Rafael Méndez,Rush University Medical Center,1
Rush University Medical Center,University of Pennsylvania,1
Complexo Hospitalario Universitario de Ourense,Rush University Medical Center,1
Rush University Medical Center,Università Tor Vergata Roma,1
Rush University Medical Center,SUNY Upstate Medical University,1
Hospital Universitario Príncipe de Asturias,Rush University Medical Center,1
Complejo Asistencial de Segovia,"Hematology Unit, Consorc iSanitar de Terrasa Hospital",1
Complejo Asistencial de Segovia,The Royal Marsden Hospital NHS Foundation Trust,1
Complejo Asistencial de Segovia,University of Birmingham,1
Complejo Asistencial de Segovia,Hospital Universitario de Cruces,1
Complejo Asistencial de Segovia,University Hospital Infanta Elena,1
Complejo Asistencial de Segovia,Wayne State University,1
Complejo Asistencial de Segovia,"Hematology, St. Anna University Hospital, Cona",1
Complejo Asistencial de Segovia,Hospital Universitario de Burgos,1
Complejo Asistencial de Segovia,Università del Piemonte Orientale,1
Complejo Asistencial de Segovia,Fondazione Policlinico Universitario A Gemelli,1
Albert Schweitzer Ziekenhuis,Complejo Asistencial de Segovia,1
84 Hospital Sierrallana,Complejo Asistencial de Segovia,1
Complejo Asistencial de Segovia,Western General Hospital,1
Complejo Asistencial de Segovia,Hematology Unit.Hospital Rafael Méndez,1
Complejo Asistencial de Segovia,University of Pennsylvania,1
Complejo Asistencial de Segovia,Complexo Hospitalario Universitario de Ourense,1
Complejo Asistencial de Segovia,Università Tor Vergata Roma,1
Complejo Asistencial de Segovia,SUNY Upstate Medical University,1
Complejo Asistencial de Segovia,Hospital Universitario Príncipe de Asturias,1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital",The Royal Marsden Hospital NHS Foundation Trust,1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital",University of Birmingham,1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital",Hospital Universitario de Cruces,1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital",University Hospital Infanta Elena,1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital",Wayne State University,1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital","Hematology, St. Anna University Hospital, Cona",1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital",Hospital Universitario de Burgos,1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital",Università del Piemonte Orientale,1
Fondazione Policlinico Universitario A Gemelli,"Hematology Unit, Consorc iSanitar de Terrasa Hospital",1
Albert Schweitzer Ziekenhuis,"Hematology Unit, Consorc iSanitar de Terrasa Hospital",1
84 Hospital Sierrallana,"Hematology Unit, Consorc iSanitar de Terrasa Hospital",1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital",Western General Hospital,1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital",Hematology Unit.Hospital Rafael Méndez,1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital",University of Pennsylvania,1
Complexo Hospitalario Universitario de Ourense,"Hematology Unit, Consorc iSanitar de Terrasa Hospital",1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital",Università Tor Vergata Roma,1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital",SUNY Upstate Medical University,1
"Hematology Unit, Consorc iSanitar de Terrasa Hospital",Hospital Universitario Príncipe de Asturias,1
The Royal Marsden Hospital NHS Foundation Trust,University of Birmingham,1
Hospital Universitario de Cruces,The Royal Marsden Hospital NHS Foundation Trust,1
The Royal Marsden Hospital NHS Foundation Trust,University Hospital Infanta Elena,1
The Royal Marsden Hospital NHS Foundation Trust,Wayne State University,1
"Hematology, St. Anna University Hospital, Cona",The Royal Marsden Hospital NHS Foundation Trust,1
Hospital Universitario de Burgos,The Royal Marsden Hospital NHS Foundation Trust,1
The Royal Marsden Hospital NHS Foundation Trust,Università del Piemonte Orientale,1
Fondazione Policlinico Universitario A Gemelli,The Royal Marsden Hospital NHS Foundation Trust,1
Albert Schweitzer Ziekenhuis,The Royal Marsden Hospital NHS Foundation Trust,1
84 Hospital Sierrallana,The Royal Marsden Hospital NHS Foundation Trust,1
The Royal Marsden Hospital NHS Foundation Trust,Western General Hospital,1
Hematology Unit.Hospital Rafael Méndez,The Royal Marsden Hospital NHS Foundation Trust,1
The Royal Marsden Hospital NHS Foundation Trust,University of Pennsylvania,1
Complexo Hospitalario Universitario de Ourense,The Royal Marsden Hospital NHS Foundation Trust,1
The Royal Marsden Hospital NHS Foundation Trust,Università Tor Vergata Roma,1
SUNY Upstate Medical University,The Royal Marsden Hospital NHS Foundation Trust,1
Hospital Universitario Príncipe de Asturias,The Royal Marsden Hospital NHS Foundation Trust,1
Hospital Universitario de Cruces,University of Birmingham,1
University Hospital Infanta Elena,University of Birmingham,1
University of Birmingham,Wayne State University,1
"Hematology, St. Anna University Hospital, Cona",University of Birmingham,1
Hospital Universitario de Burgos,University of Birmingham,1
University of Birmingham,Università del Piemonte Orientale,1
Fondazione Policlinico Universitario A Gemelli,University of Birmingham,1
Albert Schweitzer Ziekenhuis,University of Birmingham,1
84 Hospital Sierrallana,University of Birmingham,1
University of Birmingham,Western General Hospital,1
Hematology Unit.Hospital Rafael Méndez,University of Birmingham,1
University of Birmingham,University of Pennsylvania,1
Complexo Hospitalario Universitario de Ourense,University of Birmingham,1
University of Birmingham,Università Tor Vergata Roma,1
SUNY Upstate Medical University,University of Birmingham,1
Hospital Universitario Príncipe de Asturias,University of Birmingham,1
Hospital Universitario de Cruces,University Hospital Infanta Elena,1
Hospital Universitario de Cruces,Wayne State University,1
"Hematology, St. Anna University Hospital, Cona",Hospital Universitario de Cruces,1
Hospital Universitario de Burgos,Hospital Universitario de Cruces,1
Hospital Universitario de Cruces,Università del Piemonte Orientale,1
Fondazione Policlinico Universitario A Gemelli,Hospital Universitario de Cruces,1
Albert Schweitzer Ziekenhuis,Hospital Universitario de Cruces,1
84 Hospital Sierrallana,Hospital Universitario de Cruces,1
Hospital Universitario de Cruces,Western General Hospital,1
Hematology Unit.Hospital Rafael Méndez,Hospital Universitario de Cruces,1
Hospital Universitario de Cruces,University of Pennsylvania,1
Complexo Hospitalario Universitario de Ourense,Hospital Universitario de Cruces,1
Hospital Universitario de Cruces,Università Tor Vergata Roma,1
Hospital Universitario de Cruces,SUNY Upstate Medical University,1
Hospital Universitario Príncipe de Asturias,Hospital Universitario de Cruces,1
University Hospital Infanta Elena,Wayne State University,1
"Hematology, St. Anna University Hospital, Cona",University Hospital Infanta Elena,1
Hospital Universitario de Burgos,University Hospital Infanta Elena,1
University Hospital Infanta Elena,Università del Piemonte Orientale,1
Fondazione Policlinico Universitario A Gemelli,University Hospital Infanta Elena,1
Albert Schweitzer Ziekenhuis,University Hospital Infanta Elena,1
84 Hospital Sierrallana,University Hospital Infanta Elena,1
University Hospital Infanta Elena,Western General Hospital,1
Hematology Unit.Hospital Rafael Méndez,University Hospital Infanta Elena,1
University Hospital Infanta Elena,University of Pennsylvania,1
Complexo Hospitalario Universitario de Ourense,University Hospital Infanta Elena,1
University Hospital Infanta Elena,Università Tor Vergata Roma,1
SUNY Upstate Medical University,University Hospital Infanta Elena,1
Hospital Universitario Príncipe de Asturias,University Hospital Infanta Elena,1
"Hematology, St. Anna University Hospital, Cona",Wayne State University,1
Hospital Universitario de Burgos,Wayne State University,1
Università del Piemonte Orientale,Wayne State University,1
Fondazione Policlinico Universitario A Gemelli,Wayne State University,1
Albert Schweitzer Ziekenhuis,Wayne State University,1
84 Hospital Sierrallana,Wayne State University,1
Wayne State University,Western General Hospital,1
Hematology Unit.Hospital Rafael Méndez,Wayne State University,1
University of Pennsylvania,Wayne State University,1
Complexo Hospitalario Universitario de Ourense,Wayne State University,1
Università Tor Vergata Roma,Wayne State University,1
SUNY Upstate Medical University,Wayne State University,1
Hospital Universitario Príncipe de Asturias,Wayne State University,1
"Hematology, St. Anna University Hospital, Cona",Hospital Universitario de Burgos,1
"Hematology, St. Anna University Hospital, Cona",Università del Piemonte Orientale,1
Fondazione Policlinico Universitario A Gemelli,"Hematology, St. Anna University Hospital, Cona",1
Albert Schweitzer Ziekenhuis,"Hematology, St. Anna University Hospital, Cona",1
84 Hospital Sierrallana,"Hematology, St. Anna University Hospital, Cona",1
"Hematology, St. Anna University Hospital, Cona",Western General Hospital,1
Hematology Unit.Hospital Rafael Méndez,"Hematology, St. Anna University Hospital, Cona",1
"Hematology, St. Anna University Hospital, Cona",University of Pennsylvania,1
Complexo Hospitalario Universitario de Ourense,"Hematology, St. Anna University Hospital, Cona",1
"Hematology, St. Anna University Hospital, Cona",Università Tor Vergata Roma,1
"Hematology, St. Anna University Hospital, Cona",SUNY Upstate Medical University,1
"Hematology, St. Anna University Hospital, Cona",Hospital Universitario Príncipe de Asturias,1
Hospital Universitario de Burgos,Università del Piemonte Orientale,1
Fondazione Policlinico Universitario A Gemelli,Hospital Universitario de Burgos,1
Albert Schweitzer Ziekenhuis,Hospital Universitario de Burgos,1
84 Hospital Sierrallana,Hospital Universitario de Burgos,1
Hospital Universitario de Burgos,Western General Hospital,1
Hematology Unit.Hospital Rafael Méndez,Hospital Universitario de Burgos,1
Hospital Universitario de Burgos,University of Pennsylvania,1
Complexo Hospitalario Universitario de Ourense,Hospital Universitario de Burgos,1
Hospital Universitario de Burgos,Università Tor Vergata Roma,1
Hospital Universitario de Burgos,SUNY Upstate Medical University,1
Hospital Universitario Príncipe de Asturias,Hospital Universitario de Burgos,1
Fondazione Policlinico Universitario A Gemelli,Università del Piemonte Orientale,1
Albert Schweitzer Ziekenhuis,Università del Piemonte Orientale,1
84 Hospital Sierrallana,Università del Piemonte Orientale,1
Università del Piemonte Orientale,Western General Hospital,1
Hematology Unit.Hospital Rafael Méndez,Università del Piemonte Orientale,1
University of Pennsylvania,Università del Piemonte Orientale,1
Complexo Hospitalario Universitario de Ourense,Università del Piemonte Orientale,1
Università Tor Vergata Roma,Università del Piemonte Orientale,1
SUNY Upstate Medical University,Università del Piemonte Orientale,1
Hospital Universitario Príncipe de Asturias,Università del Piemonte Orientale,1
Albert Schweitzer Ziekenhuis,Fondazione Policlinico Universitario A Gemelli,1
84 Hospital Sierrallana,Fondazione Policlinico Universitario A Gemelli,1
Fondazione Policlinico Universitario A Gemelli,Western General Hospital,1
Fondazione Policlinico Universitario A Gemelli,Hematology Unit.Hospital Rafael Méndez,1
Fondazione Policlinico Universitario A Gemelli,University of Pennsylvania,1
Complexo Hospitalario Universitario de Ourense,Fondazione Policlinico Universitario A Gemelli,1
Fondazione Policlinico Universitario A Gemelli,Università Tor Vergata Roma,1
Fondazione Policlinico Universitario A Gemelli,SUNY Upstate Medical University,1
Fondazione Policlinico Universitario A Gemelli,Hospital Universitario Príncipe de Asturias,1
84 Hospital Sierrallana,Albert Schweitzer Ziekenhuis,1
Albert Schweitzer Ziekenhuis,Western General Hospital,1
Albert Schweitzer Ziekenhuis,Hematology Unit.Hospital Rafael Méndez,1
Albert Schweitzer Ziekenhuis,University of Pennsylvania,1
Albert Schweitzer Ziekenhuis,Complexo Hospitalario Universitario de Ourense,1
Albert Schweitzer Ziekenhuis,Università Tor Vergata Roma,1
Albert Schweitzer Ziekenhuis,SUNY Upstate Medical University,1
Albert Schweitzer Ziekenhuis,Hospital Universitario Príncipe de Asturias,1
84 Hospital Sierrallana,Western General Hospital,1
84 Hospital Sierrallana,Hematology Unit.Hospital Rafael Méndez,1
84 Hospital Sierrallana,University of Pennsylvania,1
84 Hospital Sierrallana,Complexo Hospitalario Universitario de Ourense,1
84 Hospital Sierrallana,Università Tor Vergata Roma,1
84 Hospital Sierrallana,SUNY Upstate Medical University,1
84 Hospital Sierrallana,Hospital Universitario Príncipe de Asturias,1
Hematology Unit.Hospital Rafael Méndez,Western General Hospital,1
University of Pennsylvania,Western General Hospital,1
Complexo Hospitalario Universitario de Ourense,Western General Hospital,1
Università Tor Vergata Roma,Western General Hospital,1
SUNY Upstate Medical University,Western General Hospital,1
Hospital Universitario Príncipe de Asturias,Western General Hospital,1
Hematology Unit.Hospital Rafael Méndez,University of Pennsylvania,1
Complexo Hospitalario Universitario de Ourense,Hematology Unit.Hospital Rafael Méndez,1
Hematology Unit.Hospital Rafael Méndez,Università Tor Vergata Roma,1
Hematology Unit.Hospital Rafael Méndez,SUNY Upstate Medical University,1
Hematology Unit.Hospital Rafael Méndez,Hospital Universitario Príncipe de Asturias,1
Complexo Hospitalario Universitario de Ourense,University of Pennsylvania,1
University of Pennsylvania,Università Tor Vergata Roma,1
SUNY Upstate Medical University,University of Pennsylvania,1
Hospital Universitario Príncipe de Asturias,University of Pennsylvania,1
Complexo Hospitalario Universitario de Ourense,Università Tor Vergata Roma,1
Complexo Hospitalario Universitario de Ourense,SUNY Upstate Medical University,1
Complexo Hospitalario Universitario de Ourense,Hospital Universitario Príncipe de Asturias,1
SUNY Upstate Medical University,Università Tor Vergata Roma,1
Hospital Universitario Príncipe de Asturias,Università Tor Vergata Roma,1
Hospital Universitario Príncipe de Asturias,SUNY Upstate Medical University,1
Academic Medical Centres Amsterdam,University of Edinburgh,1
Radboud University Medical Centre,University of Edinburgh,1
Cardiff University,University of Edinburgh,1
Leiden University Medical Centre,University of Edinburgh,1
University of Edinburgh,Université Libre de Bruxelles,1
University of Edinburgh,University of Liverpool,1
IRCCS Ospedale Policlinico San Martino,University of Edinburgh,1
Cancer Support France,University of Edinburgh,1
Centro Hospitalar e Universitário de Coimbra,University of Edinburgh,1
INOVIE Fertilité Clinique Croix du Sud,University of Edinburgh,1
Karolinska Institutet,University of Edinburgh,1
Academic Medical Centres Amsterdam,Radboud University Medical Centre,1
Academic Medical Centres Amsterdam,Cardiff University,1
Academic Medical Centres Amsterdam,Leiden University Medical Centre,1
Academic Medical Centres Amsterdam,Université Libre de Bruxelles,1
Academic Medical Centres Amsterdam,University of Liverpool,1
Academic Medical Centres Amsterdam,IRCCS Ospedale Policlinico San Martino,1
Academic Medical Centres Amsterdam,Cancer Support France,1
Academic Medical Centres Amsterdam,Centro Hospitalar e Universitário de Coimbra,1
Academic Medical Centres Amsterdam,INOVIE Fertilité Clinique Croix du Sud,1
Academic Medical Centres Amsterdam,Karolinska Institutet,1
Cardiff University,Radboud University Medical Centre,1
Leiden University Medical Centre,Radboud University Medical Centre,1
Radboud University Medical Centre,Université Libre de Bruxelles,1
Radboud University Medical Centre,University of Liverpool,1
IRCCS Ospedale Policlinico San Martino,Radboud University Medical Centre,1
Cancer Support France,Radboud University Medical Centre,1
Centro Hospitalar e Universitário de Coimbra,Radboud University Medical Centre,1
INOVIE Fertilité Clinique Croix du Sud,Radboud University Medical Centre,1
Karolinska Institutet,Radboud University Medical Centre,1
Cardiff University,Leiden University Medical Centre,1
Cardiff University,Université Libre de Bruxelles,1
Cardiff University,University of Liverpool,1
Cardiff University,IRCCS Ospedale Policlinico San Martino,1
Cancer Support France,Cardiff University,1
Cardiff University,Centro Hospitalar e Universitário de Coimbra,1
Cardiff University,INOVIE Fertilité Clinique Croix du Sud,1
Cardiff University,Karolinska Institutet,1
Leiden University Medical Centre,Université Libre de Bruxelles,1
Leiden University Medical Centre,University of Liverpool,1
IRCCS Ospedale Policlinico San Martino,Leiden University Medical Centre,1
Cancer Support France,Leiden University Medical Centre,1
Centro Hospitalar e Universitário de Coimbra,Leiden University Medical Centre,1
INOVIE Fertilité Clinique Croix du Sud,Leiden University Medical Centre,1
Karolinska Institutet,Leiden University Medical Centre,1
University of Liverpool,Université Libre de Bruxelles,1
IRCCS Ospedale Policlinico San Martino,Université Libre de Bruxelles,1
Cancer Support France,Université Libre de Bruxelles,1
Centro Hospitalar e Universitário de Coimbra,Université Libre de Bruxelles,1
INOVIE Fertilité Clinique Croix du Sud,Université Libre de Bruxelles,1
Karolinska Institutet,Université Libre de Bruxelles,1
IRCCS Ospedale Policlinico San Martino,University of Liverpool,1
Cancer Support France,University of Liverpool,1
Centro Hospitalar e Universitário de Coimbra,University of Liverpool,1
INOVIE Fertilité Clinique Croix du Sud,University of Liverpool,1
Karolinska Institutet,University of Liverpool,1
Cancer Support France,IRCCS Ospedale Policlinico San Martino,1
Centro Hospitalar e Universitário de Coimbra,IRCCS Ospedale Policlinico San Martino,1
INOVIE Fertilité Clinique Croix du Sud,IRCCS Ospedale Policlinico San Martino,1
IRCCS Ospedale Policlinico San Martino,Karolinska Institutet,1
Cancer Support France,Centro Hospitalar e Universitário de Coimbra,1
Cancer Support France,INOVIE Fertilité Clinique Croix du Sud,1
Cancer Support France,Karolinska Institutet,1
Centro Hospitalar e Universitário de Coimbra,INOVIE Fertilité Clinique Croix du Sud,1
Centro Hospitalar e Universitário de Coimbra,Karolinska Institutet,1
INOVIE Fertilité Clinique Croix du Sud,Karolinska Institutet,1
Autonomous University of Barcelona,Unit of antithrombotic therapy,7
Unit of antithrombotic therapy,University Hospital Clínico Santa Lucía,7
Autonomous University of Barcelona,University Hospital Clínico Santa Lucía,1
Universitat Autònoma de Barcelona,Vall d'Hebron Barcelona Hospital Campus,14
Global Product Development Pfizer Inc,Worldwide Research and Development,7
Harvard Medical School,The Warren Alpert Medical School of Brown University,4
Berkshire Health Services,Harvard Medical School,4
Boston University School of Medicine,Harvard Medical School,4
Harvard Medical School,University of Kansas Medical Center,4
Berkshire Health Services,The Warren Alpert Medical School of Brown University,1
Boston University School of Medicine,The Warren Alpert Medical School of Brown University,1
The Warren Alpert Medical School of Brown University,University of Kansas Medical Center,1
Berkshire Health Services,Boston University School of Medicine,1
Berkshire Health Services,University of Kansas Medical Center,1
Boston University School of Medicine,University of Kansas Medical Center,1
Boston University School of Medicine,Foundation IRCCS Policlinico San Matteo,1
Foundation IRCCS Policlinico San Matteo,University Clinic of Navarra,1
Columbia University,Foundation IRCCS Policlinico San Matteo,2
Foundation IRCCS Policlinico San Matteo,Hospital Clínic,1
Foundation IRCCS Policlinico San Matteo,University of Pavia,2
Foundation IRCCS Policlinico San Matteo,Heidelberg University Hospital,1
Boston University School of Medicine,University Clinic of Navarra,1
Boston University School of Medicine,Columbia University,2
Boston University School of Medicine,Hospital Clínic,1
Boston University School of Medicine,University of Pavia,2
Boston University School of Medicine,Heidelberg University Hospital,1
Columbia University,University Clinic of Navarra,2
