id,title
298,Covid-19: Indonesia becomes Asia's new pandemic epicentre as delta variant 593 spreads
299,"Epidemiological and clinical characteristics of 99 cases of 2019 novel 595 coronavirus pneumonia in Wuhan, China: a descriptive study"
300,SARS-CoV-2 variants of concern exhibit reduced sensitivity to 598 live-virus neutralization in sera from CoronaVac vaccinees and naturally infected 599 COVID-19 patients
301,Immune response elicited from heterologous SARS-CoV-2 602 vaccination: Sinovac (CoronaVac) followed by AstraZeneca (Vaxzevria). medRxiv 603
302,"Production, titration, neutralisation and storage of SARS-CoV-2 605 lentiviral pseudotypes (preprint)"
303,All rights reserved. No reuse allowed without permission. perpetuity
304,Boosting with heterologous vaccines effectively improves protective 612 immune responses of the inactivated SARS-CoV-2 vaccine
305,Susceptibility of Circulating SARS-CoV-2 Variants to Neutralization
306,Reduced serum neutralization capacity against SARS-CoV-2 variants 621 in a multiplex ACE2 RBD competition assay
307,Neutralizing antibody levels are highly predictive of immune 624 protection from symptomatic SARS-CoV-2 infection
308,Effectiveness of COVID-19 vaccines against the B.1.617.2 variant. 627 medRxiv
309,Immunogenicity of heterologous prime/booster-inactivated and 629 adenoviral-vectored COVID-19 vaccine: real-world data
310,Evidence for antibody as a protective correlate for COVID-19 632 vaccines
311,Overview of SARS-CoV-2 infection in adults living with HIV
312,Vaccine effectiveness when combining the ChAdOx1 vaccine as 636 the first dose with an mRNA COVID-19 vaccine as the second dose
313,"Safety and immunogenicity of a candidate Middle East 639 respiratory syndrome coronavirus viral-vectored vaccine: a dose-escalation, open-640 label, non-randomised, uncontrolled, phase 1 trial. The Lancet Infectious Diseases"
314,"Safety and immunogenicity of ChAdOx1 nCoV-19 vaccine 643 administered in a prime-boost regimen in young and old adults (COV002): a single-644 blind, randomised, controlled, phase 2/3 trial"
315,"Safety and immunogenicity of the ChAdOx1 nCoV-19 vaccine 646 against SARS-CoV-2: a preliminary report of a phase 1/2, single-blind, randomised 647 controlled trial"
316,Infectivity and immune escape of the new SARS-CoV-2 variant of interest Lambda
317,"SARS-CoV-2 variants, spike mutations and immune escape"
318,Will SARS-CoV-2 variants of concern affect the promise of vaccines?
319,SARS-CoV-2 Variants and Vaccines
320,COVID-19 Weekly Epidemiological Update Global overview
321,Insights into neutralizing antibody responses in individuals exposed to SARS-CoV-2 in Chile
322,Identification of SARS-CoV-2 spike mutations that attenuate monoclonal and serum antibody neutralization
323,The Impact of Mutations in SARS-CoV-2 Spike on Viral Infectivity and Antigenicity
324,Complete Mapping of Mutations to the SARS-CoV-2 Spike Receptor-Binding Domain that Escape Antibody Recognition
325,"Transmission, infectivity, and neutralization of a spike L452R SARS-CoV-2 variant"
326,Antigenic minimalism of SARS-CoV-2 is
327,Waning COVID-19 Vaccine Effectiveness for BNT162b2 and CoronaVac in Malaysia: An Observational Study
328,Phase 3 Safety and Efficacy of AZD1222 (ChAdOx1 nCoV-19) Covid-19 Vaccine
329,"Efficacy and safety of an inactivated whole-virion SARS-CoV-2 vaccine (CoronaVac): interim results of a double-blind, randomised, placebo-controlled, phase 3 trial in Turkey"
330,Safety and Efficacy of the BNT162b2 mRNA Covid-19 Vaccine through 6 Months
331,Effectiveness of an inactivated SARS-CoV-2 vaccine in Chile
332,Effectiveness of Covid-19 vaccines against the B. 1.617. 2 (Delta) variant
333,PICK-ing Malaysia's Epidemic Apart: Effectiveness of a Diverse COVID-19 Vaccine Portfolio
334,World Health Organization. Considerations for evaluation of Covid-19 vaccines
335,Considerations in boosting COVID-19 vaccine immune responses
336,Waning of BNT162b2 vaccine protection against SARS-CoV-2 infection in Qatar
337,Waning immunity after the BNT162b2 vaccine in Israel
338,"Vaccine effectiveness and duration of protection of Comirnaty, Vaxzevria and Spikevax against mild and severe COVID-19 in the UK. medRxiv 2021"
339,Dynamic SARS-CoV-2 specific B cell and T cell responses following immunization of an inactivated COVID-19 vaccine
340,Ministry of Health Malaysia. Open data on Malaysia's National COVID-19 Immunisation Programme
341,Open Data on COVID-19 in Malaysia
342,SARS-CoV-2 Mutations and Variants of Interest
343,Association between mRNA vaccination and COVID-19 hospitalization and disease severity
344,Clinical characteristics and risk factors for severe COVID-19 infections in Malaysia: A nationwide observational study
345,"Safety, tolerability, and immunogenicity of an inactivated SARS-CoV-2 vaccine in healthy adults aged 18-59 years: a randomised, double-blind"
346,Safety and efficacy of the ChAdOx1 nCoV-19 vaccine (AZD1222) against SARS-CoV-2: an interim analysis of four randomised controlled trials in Brazil
347,Prevention and Attenuation of Covid-19 with the BNT162b2 and mRNA-1273
348,Effect of 2 Inactivated SARS-CoV-2 Vaccines on Symptomatic
349,Infection in Adults: A Randomized Clinical Trial
350,All rights reserved. No reuse allowed without permission
351,"preprint (which was not certified by peer review) is the author/funder, who has granted medRxiv a license to display the preprint in perpetuity. The copyright holder for this this version posted"
352,COVID-19 Vaccines: A Review of the Safety and Efficacy of Current Clinical Trials
353,Efficacy of the ChAdOx1 nCoV-19 Covid-19 Vaccine against the B.1.351 Variant
354,"Immunogenicity and safety of a third dose, and immune persistence of CoronaVac vaccine in healthy adults aged 18-59 years: interim results from a double-blind, randomized"
355,"doi: medRxiv preprint 10. Pietsch, B. Hundreds of Thais inoculated with Sinovac are infected as cases spike in Southeast Asia. The Washington Post"
356,SARS-CoV-2 RNA shedding in recovered COVID-19 cases and the presence of antibodies against SARS-CoV-2 in recovered COVID-19 cases and close contacts
357,Summary of Product Characteristic CoronaVac
358,COVID-19 Vaccine AstraZeneca package leaflet
359,Effectiveness of an Inactivated SARS-CoV-2
360,"A third dose of inactivated vaccine augments the potency, breadth, and duration of anamnestic responses against SARS-CoV-2. medRxiv"
361,Randomized Trial of a Third Dose of mRNA-1273 Vaccine in Transplant Recipients
362,Boosting with heterologous vaccines effectively improves protective immune responses of the inactivated SARS-CoV-2 vaccine
363,IgA dominates the early neutralizing antibody response to SARS-CoV-2
364,Highlyspecific memory B cells generation after the 2nd dose of BNT162b2 vaccine compensate for the decline of serum antibodies and absence of mucosal IgA
365,Role of IgM and IgA Antibodies in the Neutralization of SARS-CoV-2. medRxiv
366,Enhanced SARS-CoV-2 neutralization by dimeric IgA
367,Immune responses to inactivated and vector-based vaccines in individuals previously infected with SARS-CoV-2
368,Twelve-month specific IgG response to SARS-CoV-2 receptor-binding 467 domain among COVID-19 convalescent plasma donors in Wuhan
369,Cellular immunity in COVID-19 convalescents with PCR-470 confirmed infection but with undetectable SARS-CoV-2-specific IgG
370,Robust SARS-CoV-2-specific T cell immunity is maintained at 6 months 473 following primary infection
371,Longitudinal analysis shows durable and broad immune memory after 475
372,SARS-CoV-2 infection with persisting antibody responses and memory B and T cells
373,Immunological memory to SARS-CoV-2 assessed for up to 8 months 478 after infection
374,"Assessment of SARS-CoV-2 Reinfection 1 Year After Primary Infection 480 in a Population in Lombardy, Italy"
375,SARS-CoV-2 vaccines in development
376,Antibody responses after a single dose of SARS-CoV-2 mRNA vaccine
377,Antibody responses to the BNT162b2 mRNA vaccine in individuals 485 previously infected with SARS-CoV-2
378,Effect of previous SARS-CoV-2 infection on humoral and T-cell 487 responses to single-dose BNT162b2 vaccine
379,To appear in: Vaccine
380,COVID-19 vaccines: acting on the evidence
381,"Safety and immunogenicity of ChAdOx1 nCoV-19 vaccine administered in a prime-boost regimen in young and old adults (COV002): a single-blind, randomised, controlled, phase 2/3 trial"
382,Safety and Efficacy of Single-Dose Ad26.COV2.S Vaccine against Covid-19
383,Efficacy and Safety of the mRNA-1273 SARS-CoV-2 Vaccine
384,Safety and Efficacy of the BNT162b2 mRNA Covid-19 Vaccine
385,Effect of 2 Inactivated SARS-CoV-2 Vaccines on Symptomatic COVID-19 Infection in Adults: A Randomized Clinical Trial
386,"A phase III, observer-blind, randomized, placebo-controlled study of the efficacy, safety, and immunogenicity of SARS-CoV-2 inactivated vaccine in healthy adults aged 18-59 years: An interim analysis in Indonesia"
387,"Safety, tolerability, and immunogenicity of an inactivated SARS-CoV-2 vaccine (CoronaVac) in healthy children and adolescents: a double-blind, randomised, controlled, phase 1/2 clinical trial"
388,"Safety, tolerability, and immunogenicity of an inactivated SARS-CoV-2 vaccine in healthy adults aged 18-59 years: a randomised, double-blind, placebo-controlled, phase 1/2 clinical trial"
389,Waning Immune Humoral Response to BNT162b2 Covid-19 Vaccine over 6 Months
390,Durability of Responses after SARS-CoV-2 mRNA-1273 Vaccination
391,"Initial observations on age, gender, BMI and hypertension in antibody responses to SARS-CoV-2 BNT162b2 vaccine"
392,The evaluation of factors affecting antibody response after administration of the BNT162b2 vaccine: a prospective study in Japan
393,Does poor glycaemic control affect the immunogenicity of the COVID-19 vaccination in patients with type 2 diabetes: The CAVEAT study
394,Changes of Regulatory T Cells and of Proinflammatory and Immunosuppressive Cytokines in Patients with Type 2 Diabetes Mellitus: A Systematic Review and Meta-Analysis
395,Impact of cardiovascular disease and risk factors on fatal outcomes in patients with COVID-19 according to age: a systematic review and meta-analysis
396,Immune system and COVID-19 by sex differences and age
397,"Obesity, chronic disease, age, and in-hospital mortality in patients with covid-19: analysis of ISARIC clinical characterisation protocol UK cohort"
398,Comparison of three sample size calculation methods for non-inferiority vaccine trials with multiple continuous co-primary endpoints
399,International Society of Hypertension global hypertension practice guidelines
400,Sample size determination in health studies: A practical manual. Geneva: World Health Organization
401,Inflammation and hypertension: new understandings and potential therapeutic targets
402,Inflammation in hypertension
403,GISAID's Role in Pandemic Response
404,Age-related immune response heterogeneity to SARS-CoV-2 vaccine BNT162b2
405,Age-dependent Immune Response to the Biontech/Pfizer BNT162b2 Coronavirus Disease 2019 Vaccination
406,Comparison of SARS-CoV-2 Antibody Response by Age Among Recipients of the BNT162b2 vs the mRNA-1273 Vaccine
407,"SARS-CoV-2, COVID-19 and the Ageing Immune System"
408,Immunosenescence and human vaccine immune responses
409,"Central obesity, smoking habit, and hypertension are associated with lower antibody titres in response to COVID-19 mRNA vaccine"
410,Associations of the BNT162b2 COVID-19 vaccine effectiveness with patient age and comorbidities
411,Age and Smoking Predict Antibody Titres at 3 Months after the Second Dose of the BNT162b2 COVID-19 Vaccine
412,Cell Immunometabolism and Redox Signaling in Hypertension
413,The Redox-Metabolic Couple of T Lymphocytes: Potential Consequences for Hypertension
414,Adaptive immune disorders in hypertension and heart failure: focusing on T-cell subset activation and clinical implications
415,Inflammation and Arterial Hypertension-Pathophysiological Links and Clinical Aspects
416,"Inflammation, Immunity, and Oxidative Stress in Hypertension-Partners in Crime?"
417,Pre-vaccination inflammation and B-cell signalling predict age-related hyporesponse to hepatitis B vaccination
